COUNTRY,PRODUCT_DESCRIPTION,COUNTRY_DIRECTION,Status,Keyword
INDIA,STEARIC ACID 98% FOR SYNTHESIS-500 GM,INDIA_EXPORT,TRUE,['stearic acid']
INDIA,CUT & POLISHED DIAMONDS D CUT ROUNDWHITE  SI2  2.10 MM  (28 PC/CT),INDIA_EXPORT,TRUE,['cut polished diamond']
INDIA,CPD Round Brilliant J VS2 IGI 638411307Pcs 1,INDIA_EXPORT,TRUE,"['cpd', 'round brilliant', 'igi']"
INDIA,"Parts for plate type heat exchanger 196X8964 FOLLOWER S64 IS PN10, SA 516",INDIA_EXPORT,TRUE,"['part plate', 'heat exchanger', 'follower']"
INDIA,HAIR OIL 190MLX27 AS PER INVOICE AND PACKING LIST,INDIA_EXPORT,TRUE,['hair oil']
INDIA,300010234 REDILEV 750 LEVETIRACETAM TABLETS 750 MG (15442X30'S),INDIA_EXPORT,TRUE,"['redilev', 'levetiracetam tablet']"
INDIA,NE 34/1 COMBED 100 PCT ORGANIC NPOP GOTSCOTTON WAXED YARN FOR 100 PCT EXPORT ORIENTED KNIT COMPOSITE INDUSTRY,INDIA_EXPORT,TRUE,"['comb', 'organic npop gotscotton wax yarn', 'orient knit composite']"
INDIA,PLASTIC TOYS -PAW VHC BscV Sustnable Skye GML2pkSLD Sales Material: 6069061 PO NO.4500601483/90 (500CARTONS),INDIA_EXPORT,TRUE,"['plastic toy', 'paw', 'vhc', 'bscv', 'sustnable skye sale material']"
INDIA,"URMI WHT/BLK BOWL 6""",INDIA_EXPORT,TRUE,"['urmi', 'bowl']"
INDIA,HANDICRAFTS OF IRON/GLASS AW-  16.5IN CRYSTAL 5 T-LITE HOLDER,INDIA_EXPORT,TRUE,"['handicraft', 'iron', 'glass', 'crystal', 'lite holder']"
INDIA,Rear Sprocket-07AALCP8159P1ZF PSAS/24-25/76 23-04-2024 PSAS/24-25/169 11-05-2024,INDIA_EXPORT,TRUE,['rear sprocket']
INDIA,GIRLS LEGGINGS (KNITTED RMG 100% COTTON),INDIA_EXPORT,TRUE,"['girl legging', 'knit', 'rmg cotton']"
INDIA,Classic Organic Percale Gingham Duvet Cover Full Queen   CafeBABY INVOICE 7704166BABY HOUSE 5131947203,INDIA_EXPORT,TRUE,"['classic organic percale gingham duvet cover', 'queen cafebaby invoice house']"
INDIA,"ACRYLIC ILLUMINATED SIGN,AWB NO.4685301655,INV NO.CNUS-20173,BUYER:MALLORY ROYNON",INDIA_EXPORT,TRUE,"['acrylic sign', 'illuminate sign', 'awb inv', 'cnu']"
INDIA,CPD R B F-SI1 4.31-4.36x2.59 SM-346086GIA:1507234517 ID: 100760361607 CONBASIS 1 Pcs,INDIA_EXPORT,TRUE,"['cpd', 'conbasis', 'pc']"
INDIA,"MACHINE TUFTED WOOLLEN CARPET-100%WOOL, BACK 100% COTTON",INDIA_EXPORT,TRUE,"['machine', 'tufte', 'woollen carpet', 'wool', 'cotton']"
INDIA,"CENTRIFUGAL PUMP SPARES SHAFT, HEAVY DUTY A1846-01 WMS",INDIA_EXPORT,TRUE,"['centrifugal pump', 'spare shaft']"
INDIA,OTHER PARTS OF CONNECTORS F173-6B8176-I01,INDIA_EXPORT,TRUE,['part connector']
INDIA,TEXTILE MACHINERY SPARES-MAGNETIC SENSOR2500PPR WITH M12 8 PIN MA-449217382,INDIA_EXPORT,TRUE,"['textile machinery', 'spare magnetic pin']"
INDIA,SWITCH GEAR AND CONTROL GEAR OF VOLTAGENOT EXCEEDING 1000V: STR ML1.5 DOL  SS 13-21A 440V AC 50Hz SS91854POCO / SS91854,INDIA_EXPORT,TRUE,"['switch gear', 'control voltage']"
INDIA,APPL..PARTS : WIRE CRIMPER PART CODE : ASWC3403,INDIA_EXPORT,TRUE,"['appl part', 'wire', 'crimper']"
INDIA,MAGIZH BRAND FANCY POOJA ITEMS,INDIA_EXPORT,FALSE," ['magizh brand pooja item'] is the text provided, but as per your instructions, I should only return the product names. In this case, there seems to be some ambiguity about what exactly constitutes a product name in the given text. However, assuming 'pooja item' refers to a specific religious item, we can consider it a product name.

Here is the list of product names:

['pooja item']"
INDIA,"GST INVOICE NO. 64021088938 SPARE PARTSFOR MARUTI SUZUKI VEHICLES: JOINT,STABILIZER BAR",INDIA_EXPORT,TRUE,"['spare parts', 'joint stabilizer bar']"
INDIA,"3.5 Locking Screw,Self Tapping (SS) L38,Material Code: MT-SS1235038,(Trauma Implant )",INDIA_EXPORT,TRUE,"['lock', 'screw', 'self tap', 'material', 'trauma implant']"
INDIA,PHARMACEUTICAL PRODUCTS : ULTFEN 400 TABLETS 1X1000T IBUPROFEN TABLET BP 400 MG,INDIA_EXPORT,TRUE,"['pharmaceutical product', 'ultfen tablet', 'ibuprofen']"
INDIA,"TRIMETAZINDINE IMPURITY I DIHYDROCHLORIDE, PACK SIZE- 25 MG X 1 VIAL",INDIA_EXPORT,TRUE,"['trimetazindine impurity dihydrochloride', 'vial']"
INDIA,CPD 100760554014 R Yellow SI1 5.35 -5.39 X 3.37 MM 1 Pcs For Certification,INDIA_EXPORT,TRUE,"['cpd', 'yellow PC certification']"
INDIA,ULTAPROLINK BOOST PD25 CHARGER (UM1137C),INDIA_EXPORT,TRUE,['ultaprolink boost charger']
INDIA,"DEKART COLOR"" MACHINE COLORANT (Color Code- 1102",INDIA_EXPORT,TRUE,"['dekart color machine', 'colorant']"
INDIA,LIGHT BROWN HENNA,INDIA_EXPORT,TRUE,['light brown henna']
INDIA,HARMLESS LIFE SAVING PHARMACEUTICAL MEDICINE: Lomustine Capsules IP 40mg (BELUSTINE 40) (10 Capsules Per Box),INDIA_EXPORT,TRUE,"['lomustine capsule', 'belustine capsule', 'box']"
INDIA,"OTHER GREEN COFFEE INDIA ROBUSTA WASHEDKAPPY ROYAL SCREEN 17, WE INTEND TO CLAIM RoDTEP",INDIA_EXPORT,TRUE,"['green coffee', 'robusta', 'kappy royal', 'screen']"
INDIA,"SURGICAL IMPLANTS-(PEDICLE SCREWS) Monolock Ultra Polyaxial SCREW(Ti) 6.5 mm DIA, SIZE: 45 MM",INDIA_EXPORT,TRUE,"['surgical implant', 'pedicle screw', 'monolock', 'ultra polyaxial', 'dia']"
INDIA,CPD ROUND BRILLIANT G SI2  4.30 - 4.32X 2.66 GIA 6495402921 1 PC ConsignmentBASIS,INDIA_EXPORT,TRUE,"['cpd', 'round brilliant', 'GIA']"
INDIA,BASIN HALF PEDESTAL - REGULAR(OTHER DETA,INDIA_EXPORT,TRUE,"['basin', 'half pedestal', 'regular', 'deta']"
INDIA,"SUPPLIER: J&K INDUSTRIES,TAX INV NO.1046/24-25  & TAX INV NO.1048/24-25 DT.19.10.2024 GST NO.26AACFJ7844B1ZJ",INDIA_EXPORT,FALSE," [""supplier"", ""industry"", ""tax"", ""inv"", ""gst""] is not a list of product names as per your instructions. Here's a corrected version with only the product names:

[""""] if there are no product names in the text.

If we assume that ""gst"" could be a product name for some specific context, then the list would be:

[""gst""]"
INDIA,CPD ROUND BRILLIANT I VS1 GIA 2496916629 PCS. 1,INDIA_EXPORT,TRUE,"['cpd', 'round brilliant', 'gia', 'pc']"
INDIA,ORTHOPEDIC GOODS-5.0MM WISE-LOCK CANNULATED SCREW,INDIA_EXPORT,TRUE,"['orthopedic good', 'lock', 'cannulate', 'screw']"
INDIA,AZALEA SILK FLORAL PRINT BUNDI SETHIMABINDU PODILA INV-516478PAYER-HIMABINDU V PODILA AWB-777046750977,INDIA_EXPORT,TRUE,"['azalea', 'silk', 'floral print bundi', 'sethimabindu', 'podila', 'himabindu', 'awb']"
INDIA,CENTRIFUGAL PUMPS - BLOW DOWN TANK UNLOADING PUMP - TAG NO.SP751 - PART NO. 4K200-150-315A-OP-EX2374007-10,INDIA_EXPORT,TRUE,['centrifugal pump']
INDIA,100% COTTON WOVEN EMBROIDERED CUSHION FILLING WITH 100% POLYESTER(SZ:40X60 CMS),INDIA_EXPORT,TRUE,"['cotton weave embroider cushion', 'polyester', 'cushion fill']"
INDIA,BLACKSMITH TOOL - SAFETY GLASSES 3 M,INDIA_EXPORT,TRUE,"['blacksmith tool', 'safety glass']"
INDIA,"OTHER FINISH AGENTS USED IN TEXTILE INDUSTRY - (CAS NO. 9003-01-4, 110-16-7)",INDIA_EXPORT,FALSE," [""finish"", ""agent"", ""textile""] (These are mentioned in the text, but they do not seem to be specific product names as per your requirements. The textile industry could encompass many products, and 'finish' and 'agent' might refer to processes or substances rather than products.)"
INDIA,"Leather Goods with the combination of other Materials- Leather Box -40%MDF, 40%Leather,15%Fabric,5%Brass metal hardware",INDIA_EXPORT,TRUE,"['leather good', 'mdf', 'fabric', 'brass', 'metal hardware']"
INDIA,"AUTO SPARE PARTS- COVER ASSY-COWL TOP,LH",INDIA_EXPORT,TRUE,"['auto spare part cover assy', 'cowl']"
INDIA,ALUMINIUM ARTWARE:- Decorative Armillaryon Base,INDIA_EXPORT,TRUE,"['aluminium artware', 'armillary on base']"
INDIA,MEDICAL APPLIANCE-Sego Abdominal CorsetPlain (20 Cm)XXX LARGE,INDIA_EXPORT,TRUE,"['medical appliance', 'sego abdominal corset', 'xxx large']"
INDIA,LMAP BABYLON FLOOR LAMP - BRONZE,INDIA_EXPORT,TRUE,"['babylon floor lamp', 'bronze']"
INDIA,CAPPUCCINO INSTANT COFFEE SACHETS NET INOUTER CASE 0.75KGS GROSS IN OUTER CASE1.10 KGS,INDIA_EXPORT,TRUE,"['cappuccino instant coffee', 'sachet']"
INDIA,PRINTED CARTONS CODE NO.200508,INDIA_EXPORT,FALSE," Based on your instructions, I cannot find any product names in the provided text as it does not contain any meaningful words that could be considered product names. The text only mentions ""print carton code"", which is more likely to be a description or instruction related to packaging rather than a product name. Therefore, my Python-style list would be empty:

```python
[]
```"
INDIA,100%COTTON 275TC PARCALE PRINTS PILLOWCASE PAIR - 50x70 CM,INDIA_EXPORT,TRUE,"['cotton parcale print pillowcase', 'pillowcase']"
INDIA,DEPLATT A 75 TABLET B.NO:2X83L067 MFG:07/24 EXP:12/25[CLOPIDOGREL BISULPHATE IPEQ. TO CLOPIDOGREL 75MG+ASPIRIN IP 75MG,INDIA_EXPORT,TRUE,"['deplatt tablet', 'clopidogrel bisulphate', 'ipeq aspirin']"
INDIA,"GST INVOICE NO:64021091704 , SPARE PARTSFOR MARUTI SUZUKI VEHICLE- C PILLAR GARNISH CHROME",INDIA_EXPORT,TRUE,"['spare parts', 'pillar garnish', 'chrome']"
INDIA,CPD CUSHION MODIFIED BRILLIANT D VVS2 GIA 5493278676 PCS1,INDIA_EXPORT,FALSE," [""cpd cushion"", ""brilliant""] (Assuming ""gia"" is not a product name in this context)"
INDIA,"Defective part,P/N :EX9200-RE2  S/N:CAMF4431 EX9200 Routing Engine 2",INDIA_EXPORT,TRUE,['route engine']
INDIA,BRAKES AND SERVO BRAKES AND PARTS THEREOF-BRAKE SHOE KIT,INDIA_EXPORT,TRUE,"['brake servo', 'brake part', 'shoe kit']"
INDIA,CPD ROUND BRILLIANT D VVS1 GIA 2507034013 PCS1,INDIA_EXPORT,TRUE,"['cpd', 'round brilliant', 'gia']"
INDIA,CONNECTORS : MG 02R 24-9P ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS OR FOR MAKING CONNECTIONS,INDIA_EXPORT,TRUE,"['electrical apparatus', 'connector', 'switch', 'protect circuit']"
INDIA,CPD ROUND BRILLIANT K SI1 632482807 IGI[5.03 - 5.06 X 3.11 MM] 1 PCS ON CONSIGNMENT BASIS      ON CONSIGNMENT,INDIA_EXPORT,TRUE,"['cpd', 'round brilliant', 'igi', 'pc']"
INDIA,"CARBON STEEL FORGED FLANGES - 4"" 300# SORF (34 NOS)",INDIA_EXPORT,TRUE,"['carbon steel', 'forge flange', 'sorf']"
INDIA,ARTICLESFORCHRISTMASFESTIVITIES - GLASS ORNAMENTS (FREE SAMPLES),INDIA_EXPORT,TRUE,['glass ornament']
INDIA,CPD 101166324574 CMB Yellow SI1 5.58 X5.55 X 3.85 MM 1 Pcs For Certification,INDIA_EXPORT,FALSE," [""cpd"", ""cmb"", ""yellow"", ""pc certification""] (These are not actual product names, but they were found in the given text.)"
INDIA,GI RED TEE ISI 025 X 015 MM PUR INV NO.12172/24-25 DT.17/10/2024 GST NO.24AAAFY6205F1ZH,INDIA_EXPORT,TRUE,['red tee']
INDIA,ARTICLES OF IRON OR STEEL OTHER OF ALLOYSTEEL. BONNET 215F DN15-32 AS PER INV AND PL,INDIA_EXPORT,TRUE,"['iron', 'steel', 'alloysteel', 'bonnet']"
INDIA,SHRINK SLEEVES OF HAJMOLA ANARDANA 50 TAB 1222212995,INDIA_EXPORT,TRUE,"['shrink sleeve', 'hajmola', 'anardana tab']"
INDIA,CPD  G VS1 KITE STEPCUT  KITE    8.563.73  2.04 1 pc on Exhb 20-06 to23-06-24,INDIA_EXPORT,TRUE,"['cpd kite', 'stepcut', 'exhib']"
INDIA,SUIT CASE SPARE,INDIA_EXPORT,TRUE,"['suit case', 'spare']"
INDIA,Earl Grey CBT 100TB MB Zipper,INDIA_EXPORT,TRUE,"['earl grey', 'cbt zipper']"
INDIA,CHANA DAL (GOODS OF INDIAN ORIGIN) TOTAL167 BAGS / PACKING IN 15 KG PP BAGS,INDIA_EXPORT,TRUE,"['chana dal', 'bag']"
INDIA,VITRIFIED TILES SIZE:600 MM X 600 MM,INDIA_EXPORT,TRUE,['vitrify tile']
INDIA,C & P LAB GROWN DIAMONDS IGI-LG658475469 RB E VVS2 (1 PC),INDIA_EXPORT,TRUE,"['lab grow diamond', 'igi']"
INDIA,INVERTERS - MO POWER 1600/12V RAPID+ LED,INDIA_EXPORT,FALSE," [""inverters"", ""power"", ""rapid"", ""lead""]
Here, I have extracted potential product names from the given text. However, since the context does not clearly indicate that ""inverters"", ""power"", and ""rapid"" are products, while ""lead"" is a common term for a type of battery in power systems, I have left them in the list for your consideration. If you have more specific information about the text or its context, please provide it so I can refine my response accordingly."
INDIA,CUT & POLISHED DIAMONDS EM(EMERALD) VS2I GIA - 5483899659 7.62x5.48x3.74 ONCONSIGNMENT BASIS 1 PCS,INDIA_EXPORT,TRUE,"['cut polished diamond', 'emerald', 'GIA onconsignment basis', 'pc']"
INDIA,"SPARE PARTS FOR SUZUKI MOTORCYCLE/SCOOTERS:TAPE, SIDE COWLING UPPER RH,68185-34J30-BP2",INDIA_EXPORT,TRUE,"['spare part', 'suzuki motorcycle', 'scooter', 'tape cowl', 'upper']"
INDIA,TELECOM PARTS S/N. DH222344558 473764A.102 BOE NO.6135877 DT.15-10-2024 (RETURNAFTER REPAIR ) ASIB AirScale Common,INDIA_EXPORT,TRUE,"['telecom parts', 'airscale']"
INDIA,100% COTTON POWERLOOM MADEUPS TEA TOWEL(SET OF 2PCS),INDIA_EXPORT,TRUE,"['cotton powerloom', 'tea towel set']"
INDIA,FIXED CAPACITORS OF PAPER/PLASTIC (PLASTIC CAPACITORS): SIOU0473000AI0BC0AXLI01KPF-9 0.047 MFD 3000 VDC 12X19X46 +/-5%,INDIA_EXPORT,TRUE,"['fix capacitor', 'paper plastic capacitor', 'mfd', 'vdc']"
INDIA,GST INVOICE NO. 64021090502 SPARE PARTSFOR MARUTI SUZUKI VEHICLES: GLASS BACK WINDOW,INDIA_EXPORT,TRUE,"['spare parts', 'maruti suzuki vehicle', 'glass window']"
INDIA,SPARE PARTS OF TWO WHEELERS:-(ALL ITEMS(A.P.I)..SHOE COMP BRAKE-45125AAHF0099S,INDIA_EXPORT,TRUE,"['spare part', 'wheeler', 'item', 'shoe', 'comp', 'brake']"
INDIA,"LIMIT SWITCH - SPARE FOR VALVE - KS2R1A2MCGNN, H224064 Order No: 0004701413",INDIA_EXPORT,TRUE,"['limit switch', 'spare valve']"
INDIA,BLISTER PACKAGING MACHINES SPARE PARTS:PSR COMPLETE ROLLER FOR BLISTER PACKING MACHINE,INDIA_EXPORT,TRUE,"['blister packaging machine', 'spare part', 'psr complete roller']"
INDIA,"CAMERA,SN  VKX-US-2408-00886, VKX-US-2408-01320, VKX-US-2408-01906, VKX-US-2407-03437 VKX USA",INDIA_EXPORT,TRUE,"['camera', 'vkx']"
INDIA,Ball Valve Teflon(OTH. DET. AS PER INV.),INDIA_EXPORT,TRUE,"['ball valve', 'teflon']"
INDIA,LU BRAKE CYLINDER LH/ TYPE 24/24/72MM/I-PART NO. A4004204824,INDIA_EXPORT,TRUE,['brake cylinder']
INDIA,CUT & POLISH LAB GROWN DIAMOND Emerald Cut F VVS2 LG 642446493 IGI 1 PC,INDIA_EXPORT,TRUE,"['cut polish', 'diamond', 'emerald', 'igi']"
INDIA,"GND CONN-MOTOR TO WASH HTR PREM WAVE 2A,MATERIAL CODE : W11466370",INDIA_EXPORT,TRUE,"['gnd conn', 'motor', 'wash', 'htr prem', 'wave', 'material']"
INDIA,CUT & POLISHED DIAMONDS Round BrilliantCut G SI1 GIA (6491389762)     1 Pc(s),INDIA_EXPORT,TRUE,"['cut polished diamond', 'round brilliantcut', 'GIA']"
INDIA,CPDLG BAGUETTE D VVS1 IGI 629493531 HPHT6.68x3.36x2.25 for Consignment 1 PCON CONSIGNMENT,INDIA_EXPORT,TRUE,"['cpdlg baguette', 'igi consignment', 'pcon']"
INDIA,ELECTRICAL WIRING ACCESSORIES   90005656-(85389000-ELECTRICAL WIRING ACCESSORIES),INDIA_EXPORT,TRUE,"['electrical wiring', 'accessory']"
INDIA,HOSPITAL SURGICAL LAB&MEDICAL EQUIPMENT-APPARATUS:ORTHOPAEDIC/FRACTURE APP-ORTHOPAEDIC SURGICAL GOODS:LOCKING BOLT 4.9MM,INDIA_EXPORT,TRUE,"['hospital surgical lab medical equipment', 'orthopaedic fracture app', 'good lock', 'bolt']"
INDIA,NE40/1 CMD WVG CMPT ORG GOTS NPOP GRY YN(AS PER INVOICE),INDIA_EXPORT,TRUE,"['cmd', 'wvg', 'cmpt', 'org', 'npop', 'gry']"
INDIA,INDIAN SOYBEAN MEAL .PACKING: 724 NEW PPBAGS.,INDIA_EXPORT,TRUE,"['indian soybean meal', 'ppbag']"
INDIA,"HAND TOOLS DROP FORGED SPANNERS, MADE OFALLOY STEEL, DBK-8204, SPANNERS, CRV-STEEL 3PCS SET SAE - 3/8"" -11/16""",INDIA_EXPORT,TRUE,"['hand tool', 'drop forge', 'spanner', 'alloy steel', 'dbk spanner', 'crv set', 'sae']"
INDIA,FIXTURES PARTS 23-31237-0002-564-B-001-0019 (2 SHN / 0 OPP) PLATE,INDIA_EXPORT,TRUE,"['fixtures', 'part', 'shn', 'opp', 'plate']"
INDIA,1117 CARTONS FROZEN INDIAN MACKEREL WHOLE IF (Rastrelliger Kanagurta) PACKING 10KG BULK SIZE 10/12,INDIA_EXPORT,TRUE,"['carton freeze', 'indian mackerel', 'rastrelliger kanagurta', 'pack', 'bulk size']"
INDIA,CPDLG PRINCESS F VVS2 M1578S250-U5-4W-LLG LEOLCD5709182 1 PCS,INDIA_EXPORT,TRUE,"['cpdlg', 'princess', 'llg', 'pc']"
INDIA,M30863 - HANDBAGS : AV.SLINGB.NM TAIGA NOIR COMP 100%COWHIDE100% LG & ACC. COMPOSITION COMP 100%POLYESTER LINING LG & AC,INDIA_EXPORT,TRUE,"['handbags', 'slingbag', 'taiga noir', 'comp', 'acc', 'composition', 'polyester', 'lining']"
INDIA,INDIAN HANDKONOTTED WOOL CARPETSWOOL 60% SILK 30% COTTON 10%,INDIA_EXPORT,TRUE,"['indian handknotted carpet', 'wool carpet', 'silk', 'cotton']"
INDIA,GOLD 10KT+STEEL+TITANIUM COMBINATIONSUDDING (16 PCS),INDIA_EXPORT,TRUE,"['gold', 'steel', 'titanium', 'suddings', 'pc']"
INDIA,PRAVASTATIN TAB 40MG 100T CA-MAR (PACK SIZE: 1X100T) BATCH NO:H241714 MFG:JUL-2024 EXP:JUN-2027,INDIA_EXPORT,TRUE,"['pravastatin', 'tab', 'mar', 'pack']"
INDIA,CPD OVAL BRILLIANT D VS2 (GIA 2467763207)    (1 PCS),INDIA_EXPORT,TRUE,"['cpd', 'oval', 'brilliant', 'gia', 'pc']"
INDIA,C & P LAB GROWN DIAMONDS RoundBrilliant  CUT   E VS2   IGILGLG652472229 1 Pcs,INDIA_EXPORT,TRUE,"['lab grow diamond', 'roundbrilliant cut']"
INDIA,BOQ HVAC SYSTEM (LOW SIDE) FORM AIR MIRACLE WITH ACCESSORIES -HEPA FILTER BOX WITH HEAPA FILTER- 450 X 450 X 81 MM (250C,INDIA_EXPORT,TRUE,"['boq HVAC system', 'hepa filter', 'hepa filter box']"
INDIA,CUT & POLISHED DIAMONDS BUGG WHITE SI1(25 P/CTS),INDIA_EXPORT,TRUE,"['cut polished diamond', 'diamond']"
INDIA,SELLA FIX WS CONC  -LEATHER CHEMICALS-ASPER INV & PKG LIST.,INDIA_EXPORT,TRUE,"['sella fix', 'conc leather', 'asper', 'chemical', 'inv pkg', 'list']"
INDIA,ZAPP GAS TORCH -HT89U,INDIA_EXPORT,TRUE,['zapp gas torch']
INDIA,C & P LAB GROWN DIAMONDS SQUARE CUSHIONBRILLIANT  F  VVS2  GSI-720877101101Pc,INDIA_EXPORT,TRUE,"['lab grow diamond', 'square cushion', 'brilliant', 'gsi']"
INDIA,Broach For Cemented Stem Size - 0 Std Material Code:Z01CQ00/X(Hip Instrument),INDIA_EXPORT,TRUE,"['brooch', 'cement', 'stem', 'hip instrument']"
INDIA,"CAMERA PART NO.901-1-03054 FSCANV12-202409-02513, FSCANV12-202408-00505, FSCANV12-202408-00326, FSCANV12-202406-02936",INDIA_EXPORT,TRUE,['camera']
INDIA,PARTS & ACCESSORIES OF TRAILER :-  TRAILER BUSH 34X28X70,INDIA_EXPORT,FALSE," [""part"", ""accessory"", ""trailer""] are mentioned in the text, but they are not product names. The given text does not contain any clear product names. Here is an example of how product names might be found in a different context:

Text: Ordered items: Vitamin C tablets, aluminum wire, pashmina shawl
Product Names: [""Vitamin C tablets"", ""aluminum wire"", ""pashmina shawl""]"
INDIA,FUEL FILTER ASSY-0,INDIA_EXPORT,TRUE,['fuel filter assy']
INDIA,"TCT 4""",INDIA_EXPORT,TRUE,['tct']
INDIA,CUT & POLISHED LAB GROWN DIAMONDS OvalBrilliant E VS1 IGI LG637473211 1 PC,INDIA_EXPORT,TRUE,"['cut polished lab grown diamond', 'ovalbrilliant', 'igi']"
INDIA,"MENS WEAR , BRIEF , 93% MODAL 7% ELASTANE-WOVEN , 300950558",INDIA_EXPORT,TRUE,"['modal brief', 'elastane']"
INDIA,METHYLDOPA TABLETS BP 250mg,INDIA_EXPORT,TRUE,['methyldopa tablets']
INDIA,100% COTTON Y/D WOVEN LADIES BLOUSE,INDIA_EXPORT,TRUE,"['cotton weave', 'lady blouse']"
INDIA,MADE UP FISHING NETS OF NYLON NY/210/16/16/200/50MIM/NW/DS /125ML/NT,INDIA_EXPORT,TRUE,"['fishing net', 'nylon']"
INDIA,STRTER MOTOR PLEASUR. VARROC BRANDED TWO& THREE WHEELER SPARE PARTS,INDIA_EXPORT,TRUE,"['strter motor', 'pleasur', 'varroc brand', 'wheeler', 'spare part']"
INDIA,PART OF FOOTWEAR - LEATHER HALF CHAPS ASPER INVOICE,INDIA_EXPORT,TRUE,"['footwear', 'leather half chap']"
INDIA,COUNTER BOOK -3Q (36 NOS. X 835 BOXES=30060 PCS ),INDIA_EXPORT,TRUE,"['counter', 'book', 'box', 'pc']"
INDIA,CPD CUT-CORNERED RECTANGULAR MODIFIED BRILLIANT CUT NATURAL FANCY YELLOW VS1 GIACERTI NO.6492345190 SIZE: 9.08 x 7.59 x,INDIA_EXPORT,TRUE,"['cpd', 'rectangular', 'giacerti']"
INDIA,"LEATHER PARTS/COMPONENTS OF HARNESS & SADDLERY GOODS;BREASTPLATE W.NECKSTRAP, BLK/TAN;",INDIA_EXPORT,TRUE,"['leather part', 'harness', 'saddlery', 'breastplate', 'neckstrap']"
INDIA,JC-KRM-06-L1300-E993-J307-M1.8,INDIA_EXPORT,TRUE,['krill oil']
INDIA,WHISKY (1000MLX 06 GLASS BOTTLE) BATCHNO 378 Aug 24,INDIA_EXPORT,TRUE,"['whisky', 'glass', 'bottle']"
INDIA,PRINTED ALPHABET CHART-7200 PCS,INDIA_EXPORT,TRUE,"['alphabet chart', 'pc']"
INDIA,ELECTROLYTIC TINPLATE(0.21X875X892 2.8/2.8)DTLS AS PER INVOICE,INDIA_EXPORT,TRUE,['electrolytic tinplate']
INDIA,LAB GROWN MAN MADE CUT & POLISHED DIAMONDS IGI-LG642427837 OVAL BRILLIANT D VS1 TOTAL PCS 1,INDIA_EXPORT,TRUE,"['lab grown diamond', 'polished diamond', 'igi oval', 'brilliant']"
INDIA,OFFSET PRINTED DUPLEX MONO CARTON BOXES(PACKAGING MATERIALS) CARTON BOXES 500x25x220mm,INDIA_EXPORT,TRUE,"['offset', 'print', 'duplex', 'mono', 'carton boxes', 'packaging material']"
INDIA,CHEP DURABLE / RETURNABLE PACKAGING DETAILS: RFID TAG SCAN NO CHEP2016BL366270 IDE BOE:2908464 DTD:06.04.2024 ICOQUBE LI,INDIA_EXPORT,TRUE,"['chep durable returnable packaging', 'rfid tag', 'ide']"
INDIA,CPD ROUND BRILLIANT K VS1 IGI 6073071534.31-4.34x2.65 for Consignment 1 PCON CONSIGNMENT,INDIA_EXPORT,TRUE,"['cpd', 'round brilliant', 'igi', 'pcon']"
INDIA,KAOLINOR 1C_ND_BBS_1200_1200KG_FR_P2 (CERAMIC RAW MATERIAL)(GOODS EXPORTED UNDERSECTION 69 AND GOODS IMPORTED VIDE BE N,INDIA_EXPORT,TRUE,"['kaolin', 'ceramic']"
INDIA,0242.235.749-770 SUPPRESSED SPARK PLUG;FR7DPP+ 0242235749770,INDIA_EXPORT,TRUE,"['suppress', 'spark plug']"
INDIA,AUTOMOTIVE SERVICE PARTS - BRACKET ENG ELEC CT - PART NO: J7BZ  12A659 H,INDIA_EXPORT,TRUE,"['automotive service part', 'bracket', 'eng', 'elec']"
INDIA,921775RGS Brake Rotor G15664 PART NO : 781364 (WE INTENT TO CLAIM REWARDS UNDERRODTEP),INDIA_EXPORT,TRUE,"['brake rotor', 'underrodtep']"
INDIA,"ALUMINIUM CHLORIDE ANHYDROUS MINIMUM PURITY 99.5% (TOTEBINS NUMBERS 564,379, 389, 517, 322,306, 456, 449)",INDIA_EXPORT,TRUE,"['aluminium chloride anhydrous', 'totebins']"
INDIA,"(3100)B32923H3225M512N 1 2,2UF 20% 305VMKP X2 L.S. 22.5,Dielectric of paper orplastics (Metallised Film Capacitors- DC",INDIA_EXPORT,TRUE,"['dielectric paper', 'capacitor']"
INDIA,CPDLG Lab Grown Diamonds IGI LG635495961BR D  VS2 1  PCS,INDIA_EXPORT,TRUE,"['cpdlg', 'lab grow diamond', 'igi', 'pc']"
INDIA,SCREEN  15 ANGULAR FILTER 316L DN 40/1?- 50/2 SCREEN D. 2,INDIA_EXPORT,TRUE,"['screen', 'angular filter']"
INDIA,GROUNDNUT KERNELS 1600 JUTE BAGS PKD IN25 KGS BAGS,INDIA_EXPORT,TRUE,"['groundnut kernels', 'jute bag', 'pkd', 'kgs']"
INDIA,C & P LAB GROWN DIAMONDS OVAL F VVS2LZ957047 1 PC,INDIA_EXPORT,TRUE,['lab grow diamond']
INDIA,"GST INVOICE NO: 64021092752-SPARE PARTSFOR MARUTI SUZUKI VEHICLE-ELEMENT,AIR CLEANER",INDIA_EXPORT,TRUE,['element air cleaner']
INDIA,"MPL-B210V-VJ74AA SERVO MOTOR MOTOR G3 L05 S&K UL PTC SERVOCONTROL MECHANISM ANDPRECISION COMPONENTS, Serial No.93243001",INDIA_EXPORT,TRUE,"['mpl servo motor', 'ptc servocontrol mechanism', 'precision component']"
